,tweet,hashtags,class,label
6209,minority protest delhi newyork modi un khalistan activist protest modi out,"['ModiAtUN', 'Khalistan', 'Modi']",,1.0
6210,khalistan protest modi watch live punjab farmer sfj khal,"['khalistan', 'Modi', 'PunjabFarmers', 'SFJ', 'Khal']",,1.0
6211,punjab farmer protest right modi un khalistan referendum khalistan,"['PunjabFarmers', 'ModiAtUN', 'KhalistanReferendum2020', 'khalistan']",,1.0
6212,sfj protest modi un account not get right poor punjab farmer,"['SFJ', 'ModiAtUN', 'PunjabFarmers', 'khalistan']",,1.0
6213,spirit people punjab protest watch live,['punjab'],,1.0
6214,sjf protest modi un khalistan sfj modi un punjab farmer khalistan referendum,"['SJF', 'ModiAtUN', 'Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6215,khalistan protestors thee road modi un khalistan sfj modi un punjab farmer,"['Khalistan', 'ModiAtUN', 'Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers']",,1.0
6216,khalistan protest modi watch live punjab farmer sfj,"['Khalistan', 'Modi', 'PunjabFarmers', 'SFJ']",,1.0
6217,protest modi khalistan khalistan sfj modi un punjab farmer khalistan referendum catch live,"['modi', 'Khalistan', 'Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6218,protest modi khalistan khalistan sfj modi un punjab farmer khalistan referendum catch live,"['modi', 'Khalistan', 'Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6219,protest khalistan modi khalistan protest modi stand punjab farmer sfj,"['Khalistan', 'Modi', 'PunjabFarmers', 'SFJ']",,1.0
6220,stand punjab farmer khalistan protest modi stand punjab farmer sfj,"['PunjabFarmers', 'Khalistan', 'Modi', 'PunjabFarmers', 'SFJ']",,1.0
6221,khalistan protest modi watch live punjab farmer sfj,"['Khalistan', 'Modi', 'PunjabFarmers', 'SFJ']",,1.0
6222,raise voice khalistan khalistan protest modi stand punjab farmer sfj,"['Khalistan', 'Khalistan', 'Modi', 'PunjabFarmers', 'SFJ']",,1.0
6223,raise voice modi khalistan protest modi watch live,"['Khalistan', 'Modi']",,1.0
6224,modi hitler sikh minority india khalistan referendum modi un sfj khalistan,"['KhalistanReferendum2020', 'ModiAtUN', 'SFJ', 'khalistan']",,1.0
6225,sikh protest modi un no worry how punjab farmer effect agriculture bi,"['ModiAtUN', 'PunjabFarmers']",,1.0
6226,khalistan activist protest modi outside modi un khalistan referendum sfj watch live h,"['Khalistan', 'Modi', 'ModiAtUN', 'KhalistanReferendum2020', 'SFJ']",,1.0
6227,sfj protest modi un no land grab modi khalistan sikh poor haryana punjab farmer sfj,"['SFJ', 'ModiAtUN', 'modi', 'Khalistan', 'Haryana', 'PunjabFarmers', 'SFJ']",,1.0
6228,khalistan protest modi watch live punjab farmer sfj khalistan referendum,"['Khalistan', 'Modi', 'PunjabFarmers', 'SFJ', 'KhalistanReferendum2020']",,1.0
6229,b account withhold india response legal demand learn,[],,1.0
6230,say yes khalistan hashtags khalistan sfj modi un punjab farmer khalistan referendum,"['Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6231,successful protest modi khalistan solution,"['modi', 'Khalistan']",,1.0
6232,protest modi khalistan khalistan sfj modi un punjab farmer khalistan referendum,"['modi', 'Khalistan', 'Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6233,b account withhold india response legal demand learn,[],,1.0
6234,b account withhold india response legal demand learn,[],,1.0
6235,stand punjab farmer khalistan sfj modi un punjab farmer khalistan referendum,"['PunjabFarmers', 'Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6236,raise voice farmer khalistan sfj modi un punjab farmer khalistan referendum watch live,"['Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6237,b account withhold india response legal demand learn,[],,1.0
6238,b account withhold india response legal demand learn,[],,1.0
6239,b account withhold india response legal demand learn,[],,1.0
6240,b account withhold india response legal demand learn,[],,1.0
6241,b account withhold india response legal demand learn,[],,1.0
6242,justice poorfarmers hashtags khalistan sfj modi un punjab farmer khalistan referendum,"['Poorfarmers', 'Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6243,stand punjab farmer khalistan sfj modi un punjab farmer khalistan referendum,"['PunjabFarmers', 'Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6244,protest modi khalistan sfj modi un punjab farmer khalistan referendum live coverage,"['modi', 'Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6245,modi un no worry how punjab farmer effect call agriculture reform bill pass federal,"['ModiAtUN', 'PunjabFarmers']",,1.0
6246,sfj call sikh protest modi un policy punjab farmer,"['SFJ', 'ModiAtUN', 'PunjabFarmers']",,1.0
6247,protest modi khalistan watch live punjab farmer,"['Modi', 'Khalistan', 'PunjabFarmers']",,1.0
6248,khalistan protest modi watch live farmer,"['Khalistan', 'Modi']",,1.0
6249,sikh protest modi behaviour policy againat punjab farmer khalistan,"['Modi', 'PunjabFarmers', 'khalistan']",,1.0
6250,khalistan protest modi watch live indian govt try make si,"['Khalistan', 'Modi']",,1.0
6251,khalistan protest modi watch live right farmer,"['Khalistan', 'Modi', 'farmers']",,1.0
6252,khalistan protest modi watch live punjab farmer,"['khalistan', 'Modi', 'PunjabFarmers']",,1.0
6253,b account withhold india response legal demand learn,[],,1.0
6254,pannun pakistani puppet who work pakistan see indian sikh answer referendum shame,['Shame'],,1.0
6255,stop modi grab land punjab farmer solution khalistan register vote sfj modi un,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020', 'SFJ', 'ModiAtUN']",,1.0
6256,khalistan sfj modi un punjab farmer khalistan referendum come join hand bill pass,"['Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6257,khalistan sfj modi un punjab farmer khalistan referendum stand,"['Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6258,khalistan sfj modi un punjab farmer khalistan referendum stand farmer righ,"['Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",,1.0
6259,khalistan sfj modi un punjab farmer khalistan referendum protest modi sfj come,"['Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020', 'SFJ']",,1.0
6260,khalistan sfj modi un punjab farmer khalistan referendum stand punjab farmer sfj,"['Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020', 'PunjabFarmers', 'SFJ']",,1.0
6261,khalistan referendum campaign front un ny watch live guy support khalistan referendum,[],,1.0
6262,sikh protest modi act punjab farmer minority india gherao modi,"['Modi', 'PunjabFarmers', 'GheraoModi']",,1.0
6263,khalistan activist protest modi outside watch live stand wi,"['Khalistan', 'Modi']",,1.0
6264,sfj protest modi un modi stop grab land punjab farmer fight opressi,"['SFJ', 'ModiAtUN', 'Modi', 'PunjabFarmers']",,1.0
6265,raise slogan revolution address,[],,1.0
6266,punjab haryana epicentre nationwide protest farmer sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",,1.0
6267,sfj khalistan gherao modi bharat bandh stop modi grab land punjab farmer,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh', 'Modi', 'PunjabFarmers']",,1.0
6268,sfj khalistan gherao modi bharat bandh sfj khalistan gherao modi bharat bandh sfj give call,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh', 'SFJ', 'khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6269,say yes khalistan punjab farmer sfj khalistan referendum khalistan protest khalistan sfj modi un,"['PunjabFarmers', 'SFJ', 'KhalistanReferendum2020', 'Khalistan', 'Khalistan', 'SFJ', 'MODIAtUN']",,1.0
6270,punjab farmer need help need justice protest khalistan modi khalistan referendum sjf,"['PunjabFarmers', 'Khalistan', 'modi', 'KhalistanReferendum2020', 'SJF']",,1.0
6271,raise voice farmer sfj khalistan referendum khalistan sfj modi un punjab farmer,"['SFJ', 'KhalistanReferendum2020', 'Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers']",,1.0
6272,sfj khalistan gherao modi bharat bandh india government become much corrupt want make sikh,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6273,modi stop grab land poor punjab farmer khalistan register vote,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",,1.0
6274,sfj khalistan gherao modi bharat bandh trucker flock amp block delhi sept,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh', 'Delhi']",,1.0
6275,sfj khalistan gherao modi bharat bandh india government creul want make sikh slave sikh n,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6276,sfj khalistan gherao modi bharat bandh punjab farmer solution khalistan register vote,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",,1.0
6277,sfj khalistan gherao modi bharat bandh india government think sikh slave big mistake,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6278,sfj khalistan gherao modi bharat bandh dehli hilao khalistan banao sfj call gherao modi sept th,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh', 'Dehli', 'Khalistan', 'SFJ', 'GheraoModi']",,1.0
6279,sfj khalistan gherao modi bharat bandh stop modi grab land punjab farmer,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh', 'Modi', 'PunjabFarmers']",,1.0
6280,sfj khalistan gherao modi bharat bandh sfj give call gherao modi sept,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh', 'GheraoModi']",,1.0
6281,sfj khalistan gherao modi bharat bandh indian govt become cruel stand farmer,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6282,sfj khalistan gherao modi bharat bandh dehli hilao khalistan banao sfj call gherao modi sept th,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh', 'Dehli', 'Khalistan', 'SFJ', 'GheraoModi']",,1.0
6283,sfj khalistan gherao modi bharat bandh stop modi grab land punjab farmer,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh', 'Modi', 'PunjabFarmers']",,1.0
6284,sfj khalistan gherao modi bharat bandh sfj give call gherao modi sept,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh', 'GheraoModi']",,1.0
6285,sfj khalistan gherao modi bharat bandh india government become much corrupte instead help farmer,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6286,stop modi grab land punjab farmer solution khalistan register vote sfj modi un,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020', 'SFJ', 'ModiAtUN']",,1.0
6287,suicide rate farmer increase alarm every year sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6288,not let modi grab land punjabfarmers sfj khalistan gherao modi bharat bandh,"['modi', 'punjabfarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6289,oppsing bill okie support terrorism unbearable like punjabi take name khalistan,"['Terrorism', 'punjabis', 'Khalistan']",,1.0
6290,khalistan solution sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6291,sfj khalistan gherao modi bharat bandh gov give facility farmer,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6292,instead help indian government increase problem poor farmer sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",,1.0
6293,sfj khalistan gherao modi bharat bandh punjab farmer solution khalistan register vote,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",,1.0
6294,b indian government doesnt care farmer life farmer become miserable force suici,[],,1.0
6295,suicide rate farmer increase alarm every year sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6296,road highway several state block thousand protestors sfj khalistan,"['SFJ', 'Khalistan']",,1.0
6297,khalistan solution sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6298,stop modi grab area punjab farmer sfj khalistan gherao modi bharat bandh,"['Modi', 'PunjabFarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6299,stop modi grab area punjab farmer sfj khalistan gherao modi bharat bandh,"['Modi', 'PunjabFarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6300,indian government throw poor farmer mercy big corporates sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6301,instead help indian government increase problem poor farmer sfj khalistan,"['SFJ', 'Khalistan']",,1.0
6302,,[],,1.0
6303,instead help indian government increase problem poor farmer sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",,1.0
6304,raise slogan revolution address large mostly male gather farmer sfj khalistan,"['SFJ', 'Khalistan']",,1.0
6305,stop modi grab area punjab farmer sfj khalistan gherao modi bharat bandh,"['Modi', 'PunjabFarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6306,indian government throw poor farmer mercy big corporates sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6307,indian government throw poor farmer mercy big corporates sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6308,farmer fear new legislation pave way dismantle minimum support price msp authority,[],,1.0
6309,farmer raise voice protest sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6310,,[],,1.0
6311,instead help indian government increase problem poor farmer sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",,1.0
6312,raise slogan revolution address large mostly male gather farmer sfj khalistan,"['SFJ', 'Khalistan']",,1.0
6313,call surround modi delhi,[],,1.0
6314,stop modi grab area punjab farmer sfj khalistan gherao modi bharat bandh,"['Modi', 'PunjabFarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6315,khalistan solution sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6316,khalistan solution sfj khalistan gherao modi bharat bandh register vote punjab bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh', 'Register2Vote2020', 'PunjabBandh']",,1.0
6317,indian government throw poor farmer mercy big corporates sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6318,not let modi grab land punjabfarmers sfj khalistan gherao modi bharat bandh,"['modi', 'punjabfarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6319,farmer raise voice protest sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6320,indian government throw poor farmer mercy big corporates sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6321,not let modi grab land punjabfarmers sfj khalistan gherao modi bharat bandh,"['modi', 'punjabfarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6322,road highway several state block thousand protestors sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",,1.0
6323,indian government throw poor farmer mercy big corporates sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6324,khalistan solution sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6325,pannun amp minion dont try hard wont get neither vote nor socalled khalistan bo,['Khalistan'],,1.0
6326,raise slogan revolution address large mostly male gather farmer sfj khalistan,"['SFJ', 'Khalistan']",,1.0
6327,stop modi grab area punjab farmer sfj khalistan gherao modi bharat bandh,"['Modi', 'PunjabFarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6328,stop modi grab area punjab farmer sfj khalistan gherao modi bharat bandh,"['Modi', 'PunjabFarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6329,call surround modi delhi,[],,1.0
6330,farmer raise voice protest sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6331,say yes khalistan sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6332,b indian government doesnt care farmer life farmer become miserable force suici,[],,1.0
6333,instead help indian government increase problem poor farmer sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",,1.0
6334,not let modi grab land punjabfarmers sfj khalistan gherao modi bharat bandh,"['modi', 'punjabfarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
6335,indian government throw poor farmer mercy big corporates sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",,1.0
